"name","latitude","longitude","city","locale","in_state_tuition","out_of_state_tuition","type","homepage","graduation_rate","retention_rate","admission_rate","average_student_debt","salary_ten","salary_twentyfive","salary_seventyfive","salary_ninety","drr_oneyr","drr_threeyr","drr_fiveyr","drr_sevenyr"
"Duquesne University",40.4375,-79.993,"Pittsburgh",11,31385.0,31385.0,2,"www.duq.edu",0.7688,0.8761,0.7409,27000.0,15100.0,28200.0,65700.0,108000.0,0.933243,0.925926,0.92872,0.934309
"Durham Beauty Academy",35.9626,-78.979,"Durham",12,0.0,0.0,3,"www.durhambeautyacademy.edu",0.0,0.0,0.0,15572.0,0.0,0.0,0.0,0.0,0.255639,0.220588,0.447059,0.596774
"Durham Technical Community College",35.9752,-78.8807,"Durham",12,1840.0,6388.0,1,"www.durhamtech.edu",0.0,0.0,0.0,10000.0,5100.0,12300.0,35100.0,48000.0,0.0,0.0,0.0,0.0
"Dutchess BOCES-Practical Nursing Program",41.7426,-73.8666,"Poughkeepsie",21,0.0,0.0,1,"www.dcboces.org/CTI/health",0.0,0.0,0.6667,9500.0,11900.0,24100.0,50300.0,61000.0,0.783582,0.724138,0.644444,0.627737
"Dutchess Community College",41.7265,-73.905,"Poughkeepsie",21,3635.0,6835.0,1,"www.sunydutchess.edu",0.0,0.0,0.0,11000.0,3900.0,12700.0,38600.0,57000.0,0.595577,0.58151,0.620253,0.700119
"DuVall's School of Cosmetology",32.8507,-97.1684,"Bedford",21,0.0,0.0,3,"www.duvallsschool.com",0.0,0.0,0.0,7916.0,0.0,0.0,0.0,0.0,0.706667,0.636364,0.0,0.0
"Dyersburg State Community College",36.0472,-89.3907,"Dyersburg",33,3627.0,14067.0,1,"www.dscc.edu",0.0,0.0,0.0,8000.0,4500.0,12300.0,35000.0,49500.0,0.504167,0.503086,0.605809,0.548209
"E Q School of Hair Design",41.2611,-95.8511,"Council Bluffs",13,0.0,0.0,3,"www.eqschool.net",0.0,0.0,0.0,7727.0,0.0,0.0,0.0,0.0,0.769231,0.607595,0.438776,0.571429
"Eagle Gate College-Layton",41.0733,-111.974,"Layton",21,15220.0,15220.0,3,"www.eaglegatecollege.edu",0.4262,1.0,0.0,19940.0,4700.0,13200.0,32700.0,43300.0,0.444746,0.428665,0.503476,0.623203
"Eagle Gate College-Murray",40.65,-111.904,"Murray",21,15508.0,15508.0,3,"EAGLEGATECOLLEGE.EDU",0.3906,0.8,0.0,19940.0,4700.0,13200.0,32700.0,43300.0,0.444746,0.428665,0.503476,0.623203
"Eagle Gate College-Salt Lake City",40.7601,-111.891,"Salt Lake City",12,15672.0,15672.0,3,"eaglegatecollege.edu",0.0,0.0,0.0,19940.0,4700.0,13200.0,32700.0,43300.0,0.444746,0.428665,0.503476,0.623203
"Earlham College",39.8223,-84.9115,"Richmond",32,41450.0,41450.0,2,"www.earlham.edu",0.71,0.8776,0.637,27000.0,4900.0,13200.0,32100.0,42500.0,0.899654,0.959502,0.913907,0.947674
"East Arkansas Community College",35.0397,-90.7674,"Forrest City",32,2520.0,3270.0,1,"WWW.EACC.EDU",0.0,0.0,0.0,3197.0,3500.0,10400.0,29800.0,45900.0,0.467105,0.496933,0.541237,0.528169
"East Carolina University",35.6063,-77.3662,"Greenville",13,6143.0,20256.0,1,"www.ecu.edu",0.5631,0.8088,0.6217,23775.5,10100.0,20800.0,43500.0,57200.0,0.850403,0.85213,0.899337,0.917493
"East Central College",38.4303,-90.9755,"Union",41,2136.0,4176.0,1,"www.eastcentral.edu",0.0,0.0,0.0,13812.0,5200.0,13500.0,33800.0,46300.0,0.560307,0.554979,0.635065,0.708154
"East Central Community College",32.4406,-89.1128,"Decatur",42,2170.0,4270.0,1,"www.eccc.edu",0.0,0.0,0.0,9000.0,5900.0,12900.0,33400.0,48700.0,0.417666,0.44254,0.504736,0.571429
"East Central University",34.7738,-96.6642,"Ada",33,5241.0,12643.0,1,"https://www.ecok.edu",0.3384,0.6252,0.9814,19500.0,8400.0,18900.0,40700.0,56000.0,0.655967,0.664686,0.690604,0.728933
"East Georgia State College",32.5958,-82.3085,"Swainsboro",33,4206.0,11432.0,1,"www.ega.edu",0.0841,0.0,0.0,13521.0,5900.0,13400.0,33600.0,45300.0,0.415929,0.418087,0.469645,0.557576
"East Los Angeles College",34.0392,-118.148,"Monterey Park",13,1221.0,6161.0,1,"www.elac.edu/index.htm",0.0,0.0,0.0,9000.0,4700.0,12000.0,35700.0,52200.0,0.522727,0.529825,0.711009,0.651282
"East Mississippi Community College",32.8302,-88.4835,"Scooba",43,2600.0,4800.0,1,"www.eastms.edu/",0.0,0.0,0.0,10015.0,4300.0,11500.0,32900.0,48700.0,0.3,0.334092,0.38247,0.510924
"East San Gabriel Valley Regional Occupational Program",34.0771,-117.937,"West Covina",21,0.0,0.0,1,"www.esgvrop.org",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East Stroudsburg University of Pennsylvania",40.9962,-75.1726,"East Stroudsburg",13,8991.0,19115.0,1,"www4.esu.edu/",0.5604,0.7128,0.7844,23955.0,10800.0,19900.0,45300.0,58300.0,0.882182,0.872852,0.898762,0.904192
"East Tennessee State University",36.3016,-82.367,"Johnson City",13,7249.0,22561.0,1,"www.etsu.edu",0.4129,0.6619,0.8649,20259.0,6800.0,15900.0,39900.0,54500.0,0.714891,0.726869,0.710829,0.764453
"East Texas Baptist University",32.555,-94.3722,"Marshall",32,22590.0,22590.0,2,"www.etbu.edu",0.3333,0.5714,0.7362,23321.0,9200.0,20200.0,43800.0,58200.0,0.75,0.769706,0.752593,0.814904
"East Valley Institute of Technology",33.4148,-111.866,"Mesa",11,0.0,0.0,1,"www.evit.com",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East West College of Natural Medicine",27.3685,-82.5516,"Sarasota",13,0.0,0.0,3,"ewcollege.org",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East West College of the Healing Arts",45.5287,-122.66,"Portland",11,0.0,0.0,3,"www.eastwestcollege.com",0.0,0.0,0.0,8444.0,3500.0,9100.0,34300.0,47000.0,0.867008,0.851948,0.825,0.887029
"East-West University",41.8713,-87.6248,"Chicago",11,18795.0,18795.0,2,"www.eastwest.edu",0.3169,0.2979,0.0,24777.0,4000.0,10300.0,30900.0,41000.0,0.286453,0.272903,0.302132,0.415
"Eastern Arizona College",32.8407,-109.762,"Thatcher",33,1760.0,8360.0,1,"www.eac.edu",0.0,0.0,0.0,0.0,3800.0,9900.0,35800.0,55400.0,0.0,0.0,0.0,0.0
"Eastern Center for Arts and Technology",40.1585,-75.1097,"Willow Grove",21,0.0,0.0,1,"www.eastech.org",0.0,0.0,0.5,10050.0,0.0,0.0,0.0,0.0,0.822695,0.8,0.733945,0.830189
"Eastern College of Health Vocations-Little Rock",34.7511,-92.3412,"Little Rock",12,0.0,0.0,3,"www.easterncollege.edu",0.0,0.0,0.0,3888.0,2500.0,9000.0,25100.0,31900.0,0.403761,0.420242,0.418458,0.442559
"Eastern College of Health Vocations-New Orleans",29.9436,-90.1816,"New Orleans",21,0.0,0.0,3,"www.easterncollege.edu.",0.0,0.0,0.0,3888.0,2500.0,9000.0,25100.0,31900.0,0.403761,0.420242,0.418458,0.442559
"Eastern Connecticut State University",41.7217,-72.2188,"Willimantic",31,9376.0,20881.0,1,"www.easternct.edu/",0.508,0.781,0.6453,23000.0,11400.0,21400.0,45700.0,59100.0,0.838524,0.853795,0.850762,0.889152
"Eastern Florida State College",28.3848,-80.7581,"Cocoa",21,2496.0,9739.0,1,"www.easternflorida.edu",0.4493,0.0,0.0,8736.0,5600.0,12800.0,34800.0,47700.0,0.546606,0.545397,0.700238,0.786335
"Eastern Gateway Community College",40.3762,-80.6724,"Steubenville",13,3315.0,4260.0,1,"www.egcc.edu",0.0,0.0,0.0,7056.0,4500.0,11500.0,30700.0,43200.0,0.266667,0.395833,0.0,0.0
"Eastern Hills Academy of Hair Design",39.0727,-84.3446,"Cincinnati",21,0.0,0.0,3,"www.schoolsofcosmetology.com",0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.719298,0.626866,0.676056,0.635135
"Eastern Idaho Technical College",43.4818,-111.985,"Idaho Falls",13,2342.0,7992.0,1,"www.eitc.edu",0.0,0.0,0.0,11593.0,5000.0,13100.0,31900.0,44900.0,0.809917,0.717033,0.764331,0.744506
"Eastern Illinois University",39.483,-88.1755,"Charleston",33,11144.0,28124.0,1,"www.eiu.edu",0.6033,0.7707,0.6191,23767.0,11300.0,20600.0,41800.0,53700.0,0.832168,0.855443,0.876747,0.912995
"Eastern International College-Belleville",40.7639,-74.2204,"Belleville",21,0.0,0.0,3,"www.eicollege.edu",0.0,0.0,0.0,21480.5,4800.0,12400.0,41100.0,60200.0,0.518809,0.558069,0.449902,0.575099
"Eastern International College-Jersey City",40.7355,-74.0628,"Jersey City",11,0.0,0.0,3,"www.eicollege.edu",0.0,0.0,0.0,21480.5,4800.0,12400.0,41100.0,60200.0,0.518809,0.558069,0.449902,0.575099
"Eastern Iowa Community College District",41.5203,-90.5772,"Davenport",12,4020.0,6030.0,1,"www.eicc.edu",0.0,0.0,0.0,13700.0,5400.0,13600.0,36100.0,49100.0,0.578288,0.554649,0.647443,0.720795
"Eastern Kentucky University",37.7404,-84.3014,"Richmond",32,7536.0,16608.0,1,"www.eku.edu",0.3888,0.7149,0.6002,23179.5,7000.0,16300.0,40300.0,54900.0,0.69351,0.698526,0.740567,0.788197
"Eastern Maine Community College",44.826,-68.7445,"Bangor",13,3580.0,6220.0,1,"www.emcc.edu",0.0,0.0,0.6639,12000.0,7400.0,16200.0,41000.0,56200.0,0.767414,0.716092,0.764296,0.789096
"Eastern Mennonite University",38.4786,-78.8761,"Harrisonburg",13,29350.0,29350.0,2,"www.emu.edu",0.6355,0.7742,0.6505,22348.0,9800.0,22400.0,50800.0,65000.0,0.947047,0.934109,0.919918,0.946203
"Eastern Michigan University",42.2479,-83.6271,"Ypsilanti",21,9364.0,24909.0,1,"www.emich.edu",0.3844,0.7381,0.6398,26000.0,8800.0,18000.0,42900.0,57900.0,0.672203,0.708572,0.732846,0.825221
"Eastern Nazarene College",42.2712,-71.0112,"Quincy",21,27922.0,27922.0,2,"www.enc.edu",0.5,0.716,0.5579,27000.0,7100.0,16300.0,49000.0,62900.0,0.795455,0.847744,0.844488,0.880952
"Eastern New Mexico University-Main Campus",34.1783,-103.347,"Portales",33,4558.0,10069.0,1,"www.enmu.edu",0.2875,0.5812,0.6321,16166.0,5400.0,13200.0,35500.0,54300.0,0.578645,0.584107,0.642313,0.721971
"Eastern New Mexico University-Roswell Campus",33.3139,-104.524,"Roswell",33,1605.0,5330.0,1,"www.roswell.enmu.edu",0.0,0.0,0.0,16166.0,5400.0,13200.0,35500.0,54300.0,0.578645,0.584107,0.642313,0.721971
"Eastern New Mexico University-Ruidoso Campus",33.3586,-105.665,"Ruidoso",33,1012.0,3580.0,1,"www.ruidoso.enmu.edu/",0.0,0.0,0.0,16166.0,5400.0,13200.0,35500.0,54300.0,0.578645,0.584107,0.642313,0.721971
"Eastern Oklahoma County Technology Center",35.5169,-97.267,"Choctaw",41,0.0,0.0,1,"www.eoctech.edu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eastern Oklahoma State College",34.9133,-95.3277,"Wilburton",33,3528.0,7145.0,1,"www.eosc.edu",0.0,0.0,0.0,12250.0,4100.0,11800.0,37900.0,55900.0,0.539543,0.531879,0.522105,0.499127
"Eastern Oregon University",45.3204,-118.094,"La Grande",33,7530.0,16755.0,1,"www.eou.edu",0.2325,0.6378,0.67,22500.0,8400.0,17700.0,43900.0,59200.0,0.75459,0.763398,0.812405,0.851328
"Eastern School of Acupuncture and Traditional Medicine",40.813,-74.2161,"Montclair",21,0.0,0.0,3,"www.EasternSchool.com",0.0,0.0,0.0,31793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Eastern Shore Community College",37.6405,-75.7508,"Melfa",43,3945.0,9795.0,1,"www.es.vccs.edu",0.0,0.0,0.0,0.0,3400.0,9900.0,24900.0,37400.0,0.0,0.0,0.0,0.0
"Eastern Suffolk BOCES-Practical Nursing Program",40.7805,-73.0083,"Patchogue",21,0.0,0.0,1,"www.esboces.org",0.0,0.0,0.8581,9500.0,15400.0,30000.0,57900.0,72200.0,0.819599,0.775109,0.693717,0.723558
"Eastern University",40.0523,-75.3703,"Saint Davids",21,28090.0,28090.0,2,"www.eastern.edu/about/student-consumer-information",0.5466,0.8033,0.6409,26181.5,9400.0,21400.0,51100.0,71300.0,0.80935,0.805878,0.866614,0.893939
"Eastern Virginia Medical School",36.8617,-76.3008,"Norfolk",12,0.0,0.0,1,"www.evms.edu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eastern Washington University",47.4913,-117.589,"Cheney",31,7961.0,19612.0,1,"www.ewu.edu",0.4524,0.7479,0.7967,20500.0,9800.0,20000.0,45100.0,62100.0,0.841732,0.850342,0.855616,0.900094
"Eastern West Virginia Community and Technical College",39.0754,-78.9321,"Moorefield",41,2688.0,6816.0,1,"www.Eastern.wvnet.edu",0.0,0.0,0.0,7446.0,0.0,0.0,0.0,0.0,0.447368,0.361111,0.0,0.0
"Eastern Wyoming College",42.0794,-104.191,"Torrington",33,2472.0,6264.0,1,"ewc.wy.edu",0.0,0.0,0.0,10500.0,3600.0,9900.0,37400.0,57100.0,0.740586,0.738281,0.65625,0.757576
"Eastfield College",32.8157,-96.6595,"Mesquite",21,1560.0,4590.0,1,"www.eastfieldcollege.edu/",0.0,0.0,0.0,0.0,6500.0,14600.0,36900.0,49800.0,0.397527,0.477977,0.413559,0.510526
"Eastland-Fairfield Career and Technical Schools",39.8867,-82.8843,"Groveport",21,0.0,0.0,1,"www.eastlandfairfield.com",0.0,0.0,0.0,9301.0,5000.0,14000.0,39400.0,62500.0,0.666667,0.653631,0.592742,0.666667
"Eastwick College-Hackensack",40.8858,-74.0405,"Hackensack",21,14659.0,14659.0,3,"www.eastwickcollege.edu",0.0,0.0,0.8227,9500.0,6000.0,15000.0,45200.0,61400.0,0.615991,0.610874,0.639394,0.647754
"Eastwick College-Ramsey",41.0579,-74.1315,"Ramsey",21,17181.0,17181.0,3,"www.eastwickcollege.edu",0.0,0.0,0.3675,14458.0,8500.0,20100.0,51700.0,67100.0,0.706935,0.689005,0.684375,0.735057
"Ecclesia College",36.2141,-94.2366,"Springdale",41,15140.0,15140.0,2,"www.ecollege.edu/",0.2,0.4722,0.3074,0.0,0.0,0.0,0.0,0.0,0.677419,0.53125,0.605263,0.0
"Eckerd College",27.719,-82.686,"Saint Petersburg",12,37362.0,37362.0,2,"www.eckerd.edu",0.6617,0.8321,0.7104,27000.0,7000.0,17700.0,42800.0,60800.0,0.825766,0.811958,0.822275,0.900901
"eClips School of Cosmetology and Barbering",37.3056,-89.5471,"Cape Girardeau",13,0.0,0.0,3,"eclips.edu",0.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.408602,0.282828,0.293103,0.461538
"Ecotech Institute",39.6912,-104.828,"Aurora",11,13500.0,13500.0,3,"ecotechinstitute.com",0.0,0.0,0.0,19000.0,4200.0,11200.0,31200.0,42700.0,0.257266,0.256333,0.308771,0.439231
"ECPI University",36.8425,-76.1788,"Virginia Beach",11,14245.0,14245.0,3,"www.ecpi.edu",0.3692,0.628,0.8114,20000.0,6500.0,16400.0,42600.0,59000.0,0.573926,0.528502,0.491908,0.625683
"ECPI University-Charleston",0.0,0.0,"North Charleston",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Charlotte",0.0,0.0,"Charlotte",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Columbia",0.0,0.0,"Columbia",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Concord",0.0,0.0,"Charlotte",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Culinary Institute of Virginia",0.0,0.0,"Norfolk",0,14955.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Greensboro",0.0,0.0,"Greensboro",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Greenville",0.0,0.0,"Greenville",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Innsbrook",0.0,0.0,"Glen Allen",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Manassas",0.0,0.0,"Manassas",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Newport News",0.0,0.0,"Newport News",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Raleigh",0.0,0.0,"Raleigh",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Richmond South",0.0,0.0,"Richmond",0,14245.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Richmond West",0.0,0.0,"Richmond",0,15035.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"ECPI University-Virginia Beach Health Sciences",0.0,0.0,"Virginia Beach",0,15035.0,0.0,3,"",0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.528502,0.491908,0.625683
"Ecumenical Theological Seminary",42.344,-83.0556,"Detroit",11,0.0,0.0,2,"www.etseminary.edu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Eden Theological Seminary",38.5923,-90.3456,"Webster Groves",21,0.0,0.0,2,"www.eden.edu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edgecombe Community College",35.8799,-77.5718,"Tarboro",41,2280.0,8420.0,1,"www.edgecombe.edu",0.0,0.0,0.0,10500.0,3700.0,11300.0,31400.0,44700.0,0.302187,0.312044,0.52809,0.693548
"Edgewood College",43.0587,-89.4221,"Madison",12,24666.0,24666.0,2,"www.edgewood.edu",0.5662,0.8176,0.7656,26975.0,14200.0,24300.0,49900.0,66400.0,0.892361,0.887555,0.91082,0.941119
"EDIC College",18.2424,-66.0252,"Caguas",13,6560.0,6560.0,3,"www.ediccollege.edu",0.0,0.0,0.9001,0.0,2600.0,7800.0,21200.0,27700.0,0.0,0.0,0.0,0.0
"Edinboro University of Pennsylvania",41.87,-80.1264,"Edinboro",31,8849.0,12701.0,1,"www.edinboro.edu/",0.4175,0.723,0.8735,27000.0,7500.0,15700.0,36100.0,48000.0,0.769027,0.774579,0.809003,0.8456
"Edison State College",26.5547,-81.8874,"Fort Myers",21,3281.0,12979.0,1,"www.edison.edu",0.2998,0.0,0.0,9750.0,6600.0,16400.0,40300.0,56400.0,0.587353,0.611968,0.667093,0.72616
"Edison State Community College",40.158,-84.2126,"Piqua",41,4149.0,7659.0,1,"www.edisonOHIO.edu",0.0,0.0,0.0,16550.0,5600.0,13200.0,37100.0,50400.0,0.609475,0.579132,0.631657,0.710633
"Edmonds Community College",47.8167,-122.327,"Lynnwood",21,4408.0,9643.0,1,"www.edcc.edu",0.0,0.0,0.0,12209.0,5400.0,15200.0,42900.0,57800.0,0.64967,0.629565,0.620518,0.690826
"EDP School of Computer Programming",40.5858,-73.9529,"Brooklyn",11,0.0,0.0,2,"edpschool.edu/",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EDP Univeristy of Puerto Rico Inc-San Juan",18.4154,-66.0554,"San Juan",11,5940.0,10878.0,2,"www.edpuniversity.edu",0.2857,0.5263,0.9845,15550.0,2400.0,7300.0,23800.0,33000.0,0.572848,0.564263,0.411924,0.514706
"EDP University of Puerto Rico Inc-San Sebastian",18.3349,-66.9909,"San Sebastian",21,6060.0,6060.0,2,"www.edpuniversity.edu/",0.285,0.5,0.0,15550.0,2400.0,7300.0,23800.0,33000.0,0.572848,0.564263,0.411924,0.514706
"Education and Technology Institute",40.3109,-79.5019,"Greensburg",41,0.0,0.0,2,"www.eti.edu/",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Educational Technical College-Recinto de Bayamon",18.3953,-66.1591,"Bayamon",21,0.0,0.0,3,"www.edutecpr.com",0.0,0.0,0.0,0.0,1900.0,5600.0,21100.0,29600.0,0.0,0.0,0.0,0.0
"Educational Technical College-Recinto de Coamo",18.0818,-66.3644,"Coamo",31,0.0,0.0,3,"https://www.edutecpr.com",0.0,0.0,0.0,0.0,1900.0,5600.0,21100.0,29600.0,0.0,0.0,0.0,0.0
"Educational Technical College-Recinto de san Sebastian",18.3384,-66.9886,"San Sebastian",21,0.0,0.0,3,"https://www.edutecpr.com",0.0,0.0,0.0,0.0,1900.0,5600.0,21100.0,29600.0,0.0,0.0,0.0,0.0
"Educators of Beauty College of Cosmetology-La Salle",41.3285,-89.0982,"La Salle",32,0.0,0.0,3,"www.educatorsofbeauty.com",0.0,0.0,0.0,12752.0,0.0,0.0,0.0,0.0,0.0,0.8,0.677419,0.64
"Educators of Beauty College of Cosmetology-Rockford",42.2993,-88.9995,"Rockford",12,0.0,0.0,3,"www.educatorsofbeauty.com",0.0,0.0,0.0,10800.0,4100.0,10100.0,24100.0,32400.0,0.608466,0.507772,0.449102,0.637066
"Educators of Beauty College of Cosmetology-Sterling",41.7882,-89.6927,"Sterling",33,0.0,0.0,3,"www.educatorsofbeauty.com",0.0,0.0,0.0,10800.0,4100.0,10100.0,24100.0,32400.0,0.608466,0.507772,0.449102,0.637066
"Edward Via College of Osteopathic Medicine",37.1997,-80.406,"Blacksburg",13,0.0,0.0,2,"www.vcom.vt.edu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Edward Waters College",30.3451,-81.6848,"Jacksonville",11,11525.0,11525.0,2,"www.ewc.edu",0.2,0.509,0.2732,31959.0,2200.0,9200.0,30400.0,41800.0,0.270968,0.27027,0.401396,0.624051
"EHOVE Career Center",41.3332,-82.6292,"Milan",41,0.0,0.0,1,"www.ehove.net",0.0,0.0,0.0,7000.0,6500.0,15600.0,39300.0,49200.0,0.674194,0.640379,0.683274,0.713115
"EINE Inc",42.598,-71.2204,"Tewksbury",21,0.0,0.0,3,"electrologyinstitute.com",0.0,0.0,0.0,6333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El Camino College-Compton Center",33.8767,-118.209,"Compton",21,1142.0,5222.0,1,"www.compton.edu",0.0,0.0,0.0,5812.0,4200.0,11400.0,34700.0,50400.0,0.413357,0.365936,0.535714,0.648094
"El Camino Community College District",33.8856,-118.327,"Torrance",21,1142.0,5222.0,1,"www.elcamino.edu",0.0,0.0,0.0,5812.0,4200.0,11400.0,34700.0,50400.0,0.413357,0.365936,0.535714,0.648094
"El Centro College",32.7798,-96.8054,"Dallas",11,1560.0,4590.0,1,"www.elcentrocollege.edu/",0.0,0.0,0.0,0.0,5600.0,13200.0,36100.0,52200.0,0.469388,0.455696,0.612903,0.705069
"El Paso Community College",31.7516,-106.369,"El Paso",11,2094.0,3654.0,1,"www.epcc.edu",0.0,0.0,0.0,6478.0,4800.0,11700.0,31000.0,45600.0,0.630258,0.619683,0.600475,0.615974
"Elaine Sterling Institute",0.0,0.0,"Sandy Springs",13,0.0,0.0,3,"www.elainesterling.com",0.0,0.0,0.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Elaine Steven Beauty College",38.7614,-90.2786,"Saint Louis",21,0.0,0.0,3,"www.elainestevenbeautycollege.com",0.0,0.0,0.0,9833.0,2400.0,8600.0,21100.0,30900.0,0.388889,0.269058,0.265896,0.507353
"Eldon Career Center",38.3495,-92.5826,"Eldon",32,0.0,0.0,1,"www.eldoncareercenter.org",0.0,0.0,0.0,14750.0,0.0,0.0,0.0,0.0,0.517241,0.535714,0.0,0.657143
"Elegance International",34.0622,-118.338,"Hollywood",11,0.0,0.0,3,"ei.edu/",0.0,0.0,0.0,6333.0,0.0,0.0,0.0,0.0,0.567568,0.597403,0.51,0.504951
"Elgin Community College",42.0181,-88.3219,"Elgin",12,2626.0,11554.0,1,"www.elgin.edu",0.0,0.0,0.0,8003.0,5100.0,13300.0,41300.0,55800.0,0.618227,0.639058,0.671835,0.707849
"Eli Whitney Technical High School",41.3432,-72.9436,"Hamden",21,0.0,0.0,1,"www.cttech.org/whitney/",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Elite Academy of Beauty Arts",40.6042,-73.9745,"Brooklyn",11,0.0,0.0,3,"www.beautyacademyonline.com",0.0,0.0,0.0,5150.0,0.0,0.0,0.0,0.0,0.797203,0.673469,0.752475,0.666667
"Elite College of Cosmetology",35.6578,-88.4092,"Lexington",32,0.0,0.0,3,"www.elitecollegeofcosmetology.com",0.0,0.0,0.0,6333.0,0.0,0.0,0.0,0.0,0.508475,0.295082,0.435484,0.0
"Elite Cosmetology School",34.1207,-116.437,"Yucca Valley",32,0.0,0.0,3,"elitecosmetologyschool.com",0.0,0.0,0.0,11666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Elite School of Cosmetology",41.2333,-82.6083,"Norwalk",32,0.0,0.0,3,"www.eliteschoolofcosmetology.com",0.0,0.0,0.0,11550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Elizabeth City State University",36.2735,-76.2101,"Elizabeth City",32,4429.0,15286.0,1,"www.ecsu.edu",0.4159,0.7247,0.5715,24886.0,4300.0,11800.0,31900.0,41000.0,0.377185,0.365093,0.478704,0.574408
"Elizabeth Grady School of Esthetics and Massage Therapy",42.4156,-71.1266,"Medford",21,0.0,0.0,3,"elizabethgrady.edu",0.0,0.0,0.0,6333.0,0.0,0.0,0.0,0.0,0.810811,0.803419,0.776596,0.805195
"Elizabethtown College",40.1504,-76.5942,"Elizabethtown",21,38200.0,38200.0,2,"www.etown.edu",0.7741,0.8167,0.6957,27000.0,15700.0,28200.0,55000.0,68600.0,0.944505,0.936722,0.946684,0.964363
"Elizabethtown College School of Continuing and Professional Studies",0.0,0.0,"Elizabethtown",21,0.0,0.0,2,"www.etowndegrees.com/",0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.936722,0.946684,0.964363
"Elizabethtown Community and Technical College",37.7031,-85.8614,"Elizabethtown",13,3456.0,12096.0,1,"www.elizabethtown.kctcs.edu",0.0,0.0,0.0,14037.0,5000.0,12500.0,34800.0,49300.0,0.480603,0.466288,0.582773,0.660767
"Ellsworth Community College",42.5275,-93.2659,"Iowa Falls",33,4176.0,4944.0,1,"www.iavalley.edu/ecc/index.html",0.0,0.0,0.0,12000.0,5800.0,14800.0,36400.0,48100.0,0.567839,0.555031,0.664484,0.733529
